,tweet
2083, 오지용 사랑하는 준 기준비는 되어있습니다. 언제라도 출발~준기도 준비 다 됐어? 몇 번을 만나도 도끼도 키 와쿠와쿠이런 마음이 오래 계속된다 뭐랄까.. 나는 행복해~준기의 팬이고 잘 됐다. 오늘도 기대되는 준기
2084,Very handsome 국만 첫사랑 
2085,ㅋㅋㅋㅋㅋㅋ 진심 영소 귀여워 
2086,확 탈 이 시급하다...
2087,포도 망고 사과!! 
2088,많이가 욥 
2089,ㅋㅋㅋㅋ근데 시험공부 이제 해야 하니.. ㅜ
2090,기자님 게스트로 너무 좋다ᄏᄏᄏᄏ 제과장은 미니멀리즘이 안돼요 많이 발랐어욬ㅋㅋㅋㅋㅋㅋㅋㅋ
2091,3번 와기는 누가 될래?
2092,끄하ㅏㅇ 그죠ㅜㅜ제 그림보다 애들이 귀여워서 잘 된 느낌..
2093,호호 다들 모닝 모닝이요~~
2094,네!!
2095,벗님 모닝~~
2096,얌전히 있을 깨오 블록 하지 말아주시오 따흐흐흑따흐흑
2097,ㅋㅋㅋ 어머  저도요~ ㅋㅋㅋㅋㅋ 제가 더 노력하겠습니다!!! ㅋㅋㅋㅋ자주뵈용~
2098,이번 감사 PremiosMTVMIAW 
2099,야호!!
2100,최하 나이도 입혀본 한복 
2101,자극 필요...
2102,조조님
2103,랩라 사랑해
2104,석아 오늘 약간 신랑 들러리 같고 좋네...
2105,흐의 억..... 지금도 피곤하실 것 같아요 ㅠㅜㅠ 연휴 때 너무 놀아서 그럴 수도 있어요! 저도 계속 피곤하거든요...
2106,덤덤...
2107,인생..
2108,와 부어 님 생일 축하드려요~!~!!~~!! 행복한 하루 보내시고 제 사랑받으세요
2109,테스트 결과 나는 시베리안 허스키입니다. 어서 와서 당신은 어떤 개인지 확인해보세요!   당신은 어떤 개일까요
2110,"나도 한다 Rt 이벤트 6월 17일 우리 페어리 니노 오신 날 정말 사랑뿐인 니노밍 생일 축하에 쓰시라고 5,000원 입금해드려요 16일 저녁에 뽑아요트친한정람덕 한정 ( 재덕 한정 ) 까바, 4인 지지"
2111,엏.. 
2112,"ㅋㅋㅋㅋㅋㅋㅋ성장전엔 원자 분자였다가,,,, 성장 후엔 평소에 운동 좀 해둘 걸 그랬조로 진화하고 ㅋ ㅋㅋ  ㅋ ㅋ 사실 운명이 점지해준 짝이었나 봐요,,,,,,, 혁사운 둘 다 백벽이라 구 것도 서로 어울리고ㅠㅜㅠㅠㅠㅠㅠㅜ 채거체거 혀고 사랑왕 사랑"
2113,사랑에 빠지는 그 부드러운 면! Repost kqent (get_repost)・・・[허영생] 허영생의 MOMENT 1허영생의 나른나른 고양이적 MOMENTHEOYOUNGSAENG MOMENT KQ 
2114,캔디중혁이 메이크업 갔어요
2115,헤헤헤 감사해요 랴님!!!!!! (쭈왑쭈왑) 
2116,악 감사해요 
2117,헤헤 감사합니다
2118,정국이의 모든 날이 행복으로 가득 차길 
2119,가도님 좋은 하루 보내세요
2120,헉헉 세상에 괜찮아요!!! ♡-♡아니 무슨 소리세요 8ㅁ8  완전 빼 박 오공인데!!!!!!!!!!ㅠㅜㅠㅜㅜ진짜 너무 행복해요...  오공이 화난 거 아 너무 적막감 흐르고 너무 쩔어서 눈물나요 진짜ㅠㅜㅜㅜㅠ 정말.... 그려주셔서 감사합니다... 사랑해요
2121,히히
2122,고마워
2123,츄
2124,네!! 신디 생두 잘 잤어요? 학교 잘 다녀오세요
2125,웅 좀 일찍 깼소 ㅠㅠㅠㅠ히히 쉬면 보통 뭐 해 ㅜㅜㅜㅜ????
2126,와.. 스틸북 디자인 진짜.. 와..  
2127,생일 축하축하해요 짖맨!!!!!!!!!!!!
2128,저 가요
2129,"어떤 관계든 내가 퐁당 빠져도 충분할 정도의 애정을 주는 사람들 앞에서 더 조심하고 싶어지는 이유가 뭘까 생각해 봤는데, 나도 그만큼의 것들을 주고 싶기 때문 같아. 170처럼 찍어줬네  "
2130,아휴 감사해요~!!
2131,쿵 땅 오빠 오랜만이야!!!!! 잘 지냈지???
2132,저요
2133,D-3 끌어올림 
2134,먼저 찾아와 주시고 선팔 주셔서 감사합니다! 저도 잘 부탁드릴게요!
2135,백일 님 괜찮으세요? 
2136,루나님도 용 오늘도 좋은 하루 도세요 옹
2137,첫날 가서 맛있는 커피 마시고 왔어요! 카페도 이쁘고 주인분도 너무 친절하셨어요. 카페에 들어서면서부터 입꼬리가 안 내려오더라고요. 오후 시간 내내 행복했습니다  커피 마시러 종종 가려고요! 포커 도 컵홀더도 정말 이뻐요. 감사합니다  
2138,무대 복습할 때 다른 전담 마크들 새 떡밥 허버허버 
2139,테스트 결과 나는 시베리안 허스키입니다. 어서 와서 당신은 어떤 개인지 확인해보세요!   당신은 어떤 개일까요 내항
2140,ㅋㅌㅋㅌㅋ ㅋ ㅋㅋㅋ ㅋㅋㅋ 댔다!!!! 넣어둬라!!! 대디는 딸내미의 건강과 안식을 보게 되는 것만으로도 대만족이여!!!!(당당 흑흑 소냐 너무 귀여워 내가 장 사랑해(움쪼왑
2141,초멘인데 저도 알려주세요 ... ㅠㅠ
2142,너무 졸린데
2143,고마워
2144,자두 맛이요!!!
2145,감사해요
2146,"많이 느끼고 배웁니다 여러 삶의 모습들 해피님 말씀처럼 따로 또 같이 아침에 굿모닝 인사하고 또 하루 열심히 살고 저녁엔 동네 사랑방처럼 이야기꽃 피우는 이 공간을, 이 공간 속에 있는 벗들을 사랑합니다"
2147,사랑해
2148,예쁜 원호랑 함께하는̆̈ 출근 준비! ̆̈ ASMR 같고꙼̈ 너무 
2149,뽀쟈기... 뽀쟈기... (방바닥에 쓰러져서 눈물 줄줄) 히코님 뽀쟈기... 그저 빛... 지자 완전 대박 귀여워요 어떻게 통통 입술 짱 기여워억 머리 삐죽 나온 것도 너무너무 귀여워요 히코님 민비 개짱... 제가 항상 사랑하는 거 알죠 움쪽쪽쪽 반바지 뽀쟈기 힐링 민비 사랑해요 히코님 제일 사랑해요
2150,멋져요? 호비가 봤으면 좋겠어요 감동의 눈물을 흘릴듯해요. 제이홉 정호석 
2151,동표야... 직캠 진짜 씹어져... 아니 그냥 너 완전 재능 중이야 노력 많이 한 건 알지!!! 그냥 너무 잘한다는 뜻이야(내가 캡한 건 아니고... 그냥 이런 것도 너무 사랑스러워서) 
2152," 지한 군과 축구 관전하면서, 맥주 마시고, 많이 이야기하고, 즐거웠니? 멋진 시간 보냈어? 오늘도 서로 힘내자 오늘도 다이스키 다~요~~        ＊D-582＊유키"
2153,Good morning  have a nice day 애송 오빠~~do you sleep well? I hope you have a sleep well 애송 송 귀여워~stay healthy 
2154,앗 그러면 겨울이라고 불러도 되려나?
2155,오잉 ㅠㅠ 왜 풀렸지 ... 다시 걸었습니다 
2156,뮤슨미카유
2157,널 정말 사랑해.   
2158,잘 잤다니 다행이야 ㅎㅂㅎ!! 나도 완존 잘 자오!!!! 쵸언니 오늘도 쫀하루보냉~~!!
2159,쪽쪽 
2160,저야말로 앞으로 잘 부탁드려요
2161,버스 탐
2162,♡졸기~~Good morning ♡
2163,비타민 
2164,희망이는 이뻐서 언니들한테 사랑을 엄청 받는구먼!!
2165,무슨 촬영인지는 모르겠는데 뭐든 다 좋아요. . . 왜 이렇게 잘 생긴 거야ㅠ 아침부터 정말 눈 호강
2166,허걱 디챠님 호주는 지금 몇 시인가요..!?
2167, 아침부터 힘뿡뿡 났어! 열모닝 
2168,영님 쫀아침이에요~!~!~! 오늘도 좋은 하루 보내시길!!
2169,세상에~ 제가 쓴 글인 줄 알았어요..
2170,아아아아아!!!!!! 나 100점 받아써요!!!!! 
2171,앙 왜 그러기는 그냥 온니 보고 시퍼서 잠 설쳤지
2172,안뇽하세용다등 잘 일어나셨나요?? 전 지금 밥 먹고 있어요.... 얼른 학교 가요 하는데 오늘 학교나 직장 잘 갔다 오세요
2173,3개월 후 봐! 기다리고 있을게! 잘 쉬다 와
2174,초코케이크 대신 티라미슈
2175,울 사랑 등 플리님도요 헤헤 
2176,너무 이쁘다
2177,"바지 위에 스프레이 진통제라니... 몸도 마음도 많이 힘들었을 울녜리,,아니 울 강 대표님이셨을 듯요 님의 세심한 영상들에,, 진정 감사함을~~^^♡♡ "
2178,양파
2179,희희! 아주 괜찮죠!!
2180,돌은 거 같다 공부하다가 지금 나감 버스어떡ㅎㄲㄱ
2181,맞아 또 멋있게 홀랑 떠나보자
2182,갹 좋아요~~~ 
2183,흐엉 우리 애옹잉  고마워 내 자기 넘버원 마이 퍼스트 자기 
2184,ㅠㅠㅠㅠㅠㅠ잘은 지내는데 오랜만에 보닠가 너모 반갑고 보고 싶고 그래 ㅠㅠㅠㅠㅠ
2185,그러니깐!!
2186,20190612 Wednesday 일주일이 너무 빠른 것 같아요 ㅠㅠ 그래서 좋지만! 어제도 못 쓰고 진짜 게으름뱅이 김닝달  그래도 오이타와 상 항상 좋아하고 있으니까 걱정하지 말아요 
2187,내몸아미안헤시발
2188,씨발거짓말이라해줘거짓말이라해줘
2189,좋아요 용
2190,우...&quot;우소 &quot;
2191,"꺅 70!!! 무려! 와.,.감동이야,... 정말이 두 번이나 들어갔으니까 이건 진짜야! (("
2192,헉 고마워ㅠㅠ  언니도 좋은 하루 보내
2193,그래 구래! ㅎ호홓 
2194,세탁 서비스가 
2195,전 어머니께서 티켓팅을 성공하셨습니다ㅠ 다음번에는 지민 씨! 님이 성공하길 바랄게요 
2196,잘 부탁드려요 앞으로 친하게 지내요!
2197,허ㅓㅓㅓ억 카나님 이제 봤네요ᅲᅲᅲᅲᅲᅲᅲᅲᅲ너무 오랜만인가 같은데ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 너무너무 생일 축하드려요!!!!!!!!!! 오늘 하루 재밌고 즐겁고 맛있는 거 많이 드시고 행복한 덕질하시길 바래요!!!
2198,고마워
2199,헐 달 무드 등 진짜 예뻐요ㅠㅠ🖒항상 감사합니다
2200,ㅋㅋㅅㅂ
2201,좋아요 친해져요
2202,저희 오늘 100일이에요! 어디ㅣ가서 꿇리지 않을 만큼 예쁘게 사랑하겠습니다 
2203,귀여워~
2204,봄 님 저희 만나요
2205,따흐흥ㄱ 오늘은 야식만으로 버텨보겠사와요 ㅡㅡ!
2206,ㅋㅋㅋㅋ언니 나 그래 더 속은 쫄 바야 언니가 날 지켜줘
2207,왜 그래 삿쨩~~~ 그렇게나 애인이 좋아???
2208, 응용이 굿모닝 네가 돌아오길 기다려 정용화_사랑해  D-144 StayJYH Stay622 
2209,네네 감사합니다!! 바로 맞팔 드릴게요!! 저도 앞으로 잘 부탁드려요!!
2210,모두 좋은 아침!
2211,무슨 촬영인데 이렇게 이뻐! 기대된다ㅠㅜ 촬영 파이팅! 
2212,아 졸려 살려줘 45분에 나가기
2213,좋은 아침이에요
2214,저요ㅠㅠ
2215,...! 엣 그건 무명님이죠..!!
2216,으아 당연하죠 ㅠㅠㅠㅠㅠ 절대 못 잊어.. 
2217,"나도, 사랑해!! 오늘은 나 일찍 일어났지? 나도 공부하러 가려고 일어났지~  아침부터 만나서 좋아!"
2218,헉헉 예닌님 오늘 생일..!!!~~~~완전 축하드리고 맛있는 거 많이~드시고 좋아하는 분들과 함께 좋은 하루 보내셨으면 좋겠어요~! 축하드립니다
2219, 먕먕님 안녕하세요!
2220,헤헤 감사합니다
2221, 조셒니임!! 쫀가!
2222,헉 헉 아니 이게 뭔가요 아니 호우..... 세상에 너무 예뻐요ㅠㅠㅠㅠㅠㅜ감사합니다 감사합니다ㅠㅠㅠㅠ 흑흑 아닙니다ᅮᅮᅮᅲ저야말로ᅲᅲᅲ
2223,el golden maknae  너를 사랑해. 
2224,나도 사랑해 예니
2225,톳쟝... 망친 최고지
2226,시유밈두 파이팅 하세요!!!!
2227,늦었지만ㅋㄱㅋㄲㄱ좋은아침~!~!~!~!
2228,헉 당연한 말씀을...! 만나서 반가워요 
2229,"감사해요...,.,,, 푹ㄱ자구 일어날 개요(졸려서 정신혼미 내 님은 쫀아침이애요!! 즐건 하루 보내세요 알럽"
2230,ㅋㅋㅋ티났죠!???ㅋㅌㅋㅌ아 어떡해 너무 부끄럽네욬ㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋ진짜 생각도 못 하고 있어가지고 암 생각 없이 오... 진짜네.... 하고 있었는데 너무 좋았어요 ᄏᄏᄏ뭔가 새로운 캐게 석..???? 같은 거 발견하는 거 너무 좋아해요
2231,"형님, 안녕 엄청 귀여운"
2232,엥? 아니에요
2233,[ 나 그냥 ] 섹시 큐티 뽀쨕 멍냥 비글美부터 플로어 심장 똑떨어지게 만드는 상큼한 FUN! 무대까지 다양한 모습을 보여 준 프롬이 들 과연 프롬이 들 이 못하는 건 
2234,5주년 때는 뽈뽈뽈 잘도 돌아다녔는데 올핸 아무 데도 안(못) 갔네 마시다 마시다 위장이 남아나질 않아 커피를 버려야 하는 지경까지 갔던ㅋㅋ뭣보다 호석이 엑스 배너 당첨돼서 그거 모시고 귀가했던 아련한 기억도.. 1년 순삭이다 그래도 올핸 마이시티에서 기분 
2235,"우리 서로 멀리 있기 때문에 더 사랑하는 겁니다 우리 이렇게 떨어져 있기 때문에 더 그리운 겁니다 사랑해 우현아, 내 샤니, 내 남편♡ wowwh"
2236,꺄아아아아아 셈버님 감사합니다...
2237,정장용 감독이 이끄는 한국 U-20 대표팀이 에콰도르를 1-0으로 꺾고 사상 처음으로 FIFA 주관 남자 국제 대회 결승에 진출했습니다. 경기 주요 장면을 영상으로 만나보세요. 
2238,너무 치명적인 사진을 봐버렸어요.. 강다니엘 
2239,그르게 언제지 종강하고라고 하려 했는데 그럼 나 광주 가서 (?)
2240,앜ㅋㅋㅋㅋㅋ큐ㅠㅠㅜㅜㅜ 감사합니다 ㅠㅠㅠ 첫 와콤 태블릿 오고 리퀘받은 건 포코님이 처음이니까 이 영광을 한껏 싫어 열심히 그려올게요!!!&gt;♡
2241,히힣 우린 평생트친하는것이다
2242,"세상에 네이, 나도 그래. 오늘 또한 너를 사랑해.*더더 덜ㄹ덜덜 가가가감사합니다ㅠㅠㅠ ！！！！"
2243,프로필도 잘생겼다. 
2244,히히 감사합니다 봄슈님ㅎ//ㅁ//ㅎ~!~~!!!(쪼라랍
2245,조카도 중3까지 팽팽이 놀다가 지금 고3 전교1등해요청담동에서..라고 또 스스로 위안을 삼아보아요 하지만 끝까지 공부 말고 다른 거 도전해보고 싶다면 말릴 생각은 없어요 언니 본인 인생 본인이 즐기며 살게 하기요 PremiosMTVMiaw MTVBRFANDOMBTSARMY MTVBRKPOPBTS 
2246,모닝
2247,"안녕하세요, 오철님! 저도 외칠 님이랑 똑같은 사람인걸요~!~!~!!!~~!! 히히 함께 해피덕질 해요"
2248,저도 반가워요!! 자주 소통할게요
2249,아 눈이 비치네
2250,후헷헷 울 가하 언니 생일 축하해
2251,사랑해  리트윗 단 두 번만 했다고
2252,꺅~~~~
2253,출근합니다
2254,저야말로 감사한걸요!! 맨날 받기만 하고 드리지 못했으니 이번에 드릴 수 있게 해주세요~!작은 거지만 맛있게 드셔주셨으면 좋겠어요!!! ♡♡♡♡♡오늘은 꼭 드려야겠어요!!!!&gt;^&lt;
2255, 시월님 안녕하세요! 흔적 남겨주셔서 모시러 왔어요!! 실수가 아니시라면 선팔 부탁드려요
2256,공부너무재밌어!!!!!시이이이이이이이잉발아아아아아^^
2257,다들 학교 잘 다녀오세요 다치지 마시고요!!! 오날 하루도 파이팅 하세요!!
2258,엔모닝좋은 하루 보내세요 
2259,쫀가!
2260,요즘에 많이 소통 안 했는데 더 열심히 소통할게요~~
2261, 주니가 표도 받아보네요!!!! 햇반님 감사드려요 
2262,감사합니다 꼭 만수무강(?) 할게요
2263,언니가 기분 조으면 나도 좋아ᅡ오후에 바
2264,지아이 군ㅎㅎㅎ흐뭇하다귀여운 사진이네로 이로 이로 이 ㅋㅋㅋ 지아이군의 그 호칭이 좋아 사실은 서로 좋아하시죠?ㅋㅋㅋ 오늘만 ㅋ 츤데레 ㅋㅋㅋㅋㅋ 많이 사랑해줘요 생일 축하해!!로 이 군 행복하세요 ㅋㅋㅋ나는...지아이군를 많이 사랑해 
2265,저도요^^
2266,히아님히아님대신나중에저랑같이겜해주셔야돼요
2267,야숨 속편 
2268,감사해요.. ㅠㅠㅠㅠㅠ 
2269,애송아 굿모닝 아아~진짜 귀엽네요
2270,우웁수....메리시의 멘토에 감동한 표탐쑤....감사드려욥♡♡♡
2271,헉 벨기야 생일 축하해 달력에 적어놨는데... (쓰레기) 어제 12시에 전에 자버림ㅜㅜ 맛있는 거 많이 먹고 최고의 하루가 되길 바라 앞으로도 친하게 지내자
2272,솩여행 솩여행~
2273,헐!! 생일 축하드려요 오늘 하루 행복한 하루 보내시고 맛있는 거 많이 드세요
2274,헉 감사해요 히메 님
2275,호에 트친소 리트윗이 100이 넘었다.. 허에 엑.. 리트윗 감사합니다 
2276,어니.. 시식은 판매할 걸 맛보라고 하는 게 시식 아닌가... 판매하는 거랑 다르게 만들 거면 시식 왜 하는 거지...?
2277,설아 님 덕분에 커피도 빵도 맛있는 곳을 알게 됐어요^ㅇ^...!다음에 또 같이 가서 덕톡해요
2278,뽀몬닝 
2279,이고 
2280,ㅋㅋㅋㅋㄱㅋ히오야 이 언니는 체념했도다
2281,ㅠㅠㅠㅡㅜㅠ힘내세요ㅠㅠㅜㅠ
2282,감사합니다 제트 님
2283,늪바님ㅠㅠㅠ개 쩌러요ㅜㅜㅜ 제가 사랑하는 거 알죠?
2284,만날래?!
2285,여러분 앚모닝
2286,ᅲᅲᅲᅲᅲᅲ형님.. 자주 찾아가고 싶었는데 시간이 안돼서 그냥 그림 업로드만 하구 튀었어요(?)ㅠㅠ.. 이렇게 멘션 남겨주셔서 감사합니다 형님 그림 너무 좋아요... ᅲᅲ
2287,쪼금
2288,토리코리코 키스는 어떨 가난? 
2289,ㅎ r 아니 너는 만나는 전제조건이 깔려있어
2290,유노윤호 축하해幸せ두근 
2291, 좋은 아침~~! 아침에 갑자기 조너선 생각이 나서 보내보아요 오늘도 좋은하루 되세요~!!(꾸아아악
2292,ㅋㅋㄱㄱㅋㅋㅋㄱㅋㅋㄱㅋ그럼 다행이고
2293,오아 나는 06이야! 친하게 지내자 아
2294,유투..
2295,파이팅ᅮᅮ 조금만 참으면 고1 때도 배울 것이다 으흐흐
2296,고마워요
2297,꺅ㄱ 좋은 아침이에요 비뇨님!!~~~
2298,감사해요~
2299,오케이 나도
2300,퍼즐님도 용 
2301,ㅋㅋㅋ 음.. 결론은ㅋㅋㅋ 착한 애들이군요 ㅋㅋㅋㅋㅋ의도치않게빵터졋다요
2302,꺅 좋아요
2303,저번에 못 올린 스터디 플래너 오늘도 공부 열심히 해요 &gt;3&lt;모트 모트 플래너 공스타그램 
2304,안녕하세요 앵꾸님찾아와주셔서 감사합니다 ❀.(*´▽`*)❀. 앞으로 잘 부탁드립니다 &gt;v&lt;
2305,맞아 바늘은 무섭지
2306,괜찮아 히히 
2307,유타 nct nct127 
2308,좋은 아침 김태형 태형 뷔 kimtaehyung taehyung V 
2309,헉헉 렌트 생일 축하해~!! ᅲᅲ오늘 맛난 거 많이 먹고 행복 것만 보고 보고 싶은 것만 봐!! 태어나줘서 고마워:) 우리 언제 또 한 번 봐ㅠㅠ빨리 봤음 좋겠다 사랑해
2310,어째서 난 안 웃긴데
2311,ᅲᅲᅲᅲᅲᅲ자기 말 왜 이렇게 예쁘게 해 ...ㅠㅠㅠ 아이 러브 유
2312,저는 사담 글을 작성하지는 않아요... 그래도 수타님과 오래오래 가고 싶은 사람이에요... 받아주실 수 있으신가요 오..?
2313,난 슬리데린 나올 줄 알았는데 휴플이랑 리번 나왔네 투표해 주신 분들 감사합니다 움쫙 하트
