,tweet
8491, 지금은 하늘 위?그렇지 않으면 이제 한국?나 오늘도 너무 피곤했어요~너무 바빴다천천히 할수있었는 것은 점심 때만...또 같이 놀아주십시오
8492,다들 명절이라 들뜬마음으로 평소보다 일찍 나서는데 넌 집에안가고 뭐하니? 
8493,우리 불상한 강아지 
8494, 왠지 마씨아저씨도 살아있을때 봐놔야지하는 생각이..요즘 급작스레 가시는 분들이 많아서 ~  
8495, 오늘은 꼭 갈려구했는데.......... 콜록콜록ㅠ_ㅠ 감기조심해요 보구시픈댕 오오오오 오또카지?_? (T . T)
8496,오빠들  저도 어제 학교마치고 바로 공항 갈껄 그랬나봐요.. 제 친구가 어제 공항가서 오빠들 봤다네요.. 멋있었데요.. 저도 오빠들 보고 싶은데      
8497, 범오빠~~~ 보고싶어요 
8498,에취 에취 에취 
8499, 완전 미남이시네요
8500,안녕하세요.! ~~ 
8501, 날씨가 조금 시원해졌습니다만…아직도 더워요
8502, 나도가고싶어 ㅠㅠㅠ 
8503, ㅋㅋ 지금당장 감기걸려서 콜록대는거 빼고는 학교다니는거엔 아무 문제 없지ㅡ 추석도 가까워진거 같은데 맛난거 마이드삼ㅡ 
8504,오늘 출근 길은 고난과 역경!커브 길에서 사고가 나서 차 두대가 서서 아웅다웅.커브라 안보여 하마터면..또 내 왼쪽 차선에 있던 차가 갑자기 내 오른쪽 차선에 IC로 빠지려는 바람에 급브레이크 밟고 아슬아슬..또 갑작 우측에서 차가 슝..
8505,어떡헤 without  오빠??? Please dont quit  재발... i even learn hangul because of you!
8506,남자끼리 모닝미팅하러...
8507,  울보두명
8508,웃어봐 first song to play I want to sleep 
8509,감기 걸렸어요 ㅠㅡㅠ후오엉ㅇ엉넝엉너엉
8510,ㅎㅎㅎㅎ(열병)ㅎㅎㅎㅎㅎ 어젠~~ 완전 아팠어요 ~~ 흐잉 ~~ ㅎㅎㅎㅎㅎㅎㅎ 근데 오늘 좀 괜찮아요 ~~~^..^ 어이휴우 ~~ 다행이다~~~~~ㅎㅎㅎㅎ  
8511, :)))) 런던 미아가 되고프나 가야겠죠 새벽일텐데 어서 주무셔야죠!! 보통에 보깅이랑 같이 갈게요!! :))
8512,아 공부안해 그냥 10월1일까지 놀고 다시 시작할래 집중도 안되고 안외워지고 
8513,"제발, 제발, 제발 당신어 연주를. 진심으로 사정하고 있습니다.   "
8514,마지막 스케쥴  ...난 기다릴게요  
8515, 태국에 계신 팬 여러분!!!^^저 태국 갑니다!!!태국이 저의 마지막 스켸쥴이 될거 같습니다~~많이 와주세요^^”
8516, 잘 수 없어요 어떻게 하면 좋아? 나중 2시간 하면 일어나지 않으 면인데도 
8517, 안녕하세요. 늦게까지 일입니까? 수고하셨습니다. 나는 ... 이제 잡니다. no-one 짱. 쉬어주세요 -.(＞人＜;)
8518,    안녕히 주무세요~~
8519,Unbelievable!   !! 지금 live skype cupping 중일텐데!! 아 아직도 심장떨려 
8520,ابييي اطلع ㅠ ㅠ 
8521, 성제오빠~안녕하세요! 드디어 오늘 마쿠하리 공연 이네요☆*:.｡. o(≧▽≦)o .｡.:*☆ 나는 2days갑니다♡♡겨우 오빠를 만날 수 있습니다 매우 이날을 기대하고있었습니다~~^^♩♩
8522,"""안녕 오케스트라"" 감동적인 다큐~ 순수청년 용재님~ 넘 멋지시다~~ 지난번 연주했던 곡은 얼마나 더 예뻐졌을까~? 용재님과 아이들이 만들어내는 감동적인 연주~ 빨리 듣고싶다~"
8523, 보고싶어.. Really miss u hongkiyaaaa 
8524,"끝나다〜내일은 쇼핑, 즐거움입니다.*\(^o^)/*창민 앞 머리가  이쁘다회사도 집도 바쁘다딸의 자전거가 펑크 했었으므로 고치고 가야지진짜 귀찮습니다아라시의 URL도 연결할 수 없으므로이미 잘 거에요!!!"
8525,  나는 큰 소리로 말을하고 노력하겠습니다. 난 당신을 사랑 해요. 사람Arab FanSaudi Arabia Fan( Reply )
8526,  나는 큰 소리로 말을하고 노력하겠습니다. 난 당신을 사랑 해요. 사람Arab FanSaudi Arabia Fan( Reply )
8527,  나는 큰 소리로 말을하고 노력하겠습니다. 난 당신을 사랑 해요. 사람Arab FanSaudi Arabia Fan( Reply )
8528,  나는 큰 소리로 말을하고 노력하겠습니다. 난 당신을 사랑 해요. 사람Arab FanSaudi Arabia Fan( Reply )
8529, 나는 큰 소리로 말을하고 노력하겠습니다. 난 당신을 사랑 해요. 사람Arab FanSaudi Arabia Fan( Reply )
8530,혼자 쓰는 ㅋ이 콧구멍만한방에 콘센트가 몇개나있어야하나 ㅋ전기없이못살아못살아!!
8531,  유찬~~!!?? 어디야??!!يوتشااان اين هو؟!야~~~ 빠르거 말해~~ㅠㅠفهمت.!!흠~~~ㅠ_ㅠ
8532, 무서 워 요 
8533, 옵빠~~~나두나두~~맛난 거 사쥬세요~~
8534,난 왜 이렇게 얼빠인가.. 얼빠로 만든 두 가수님 밉다. 엉엉 ㅠ 라이브 들으러 가는척 얼굴 보러 갑니다
8535,ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 
8536, 감사합니다
8537,점수도 안나오고 하트도 없고 ......외롭다
8538,추석이 다가오는데 감기가 더 심해지는 것 같다 병원 갈 시간이 안되서 도라지차와 종합감기약캡슐과 판토로 버티는데- 낫질않는다 전기장판 뜨듯하게 켜고 푹 쉬면 낼은 오늘보다 낫게찌! 제발! 
8539,보고싶어 
8540, (╯ᆺ╰๑)
8541, 난요...ㅋㅋ요즘 임씌라는남자랑 멘션을하는데요 ㅋㅋ 욱도잘하고 내생각엔발끈도하는것같은데본인은아니라네요  주위에여자많게생겼는데본인입으로모솔라네요 근데요 이남자...가을타나봐요 얼굴에외로움!이가득이네요
8542,의미는? 일본어로 트위터하고 미안해 
8543, TOP오면 또 사진 올려주세요 하트하트 뭔가 눈물이 날 것 같아 으앙
8544, ㅎㅎㅎ 언니 근데 언니 못 본지 오래되도 너~~~무 오래된 것 같아요 
8545, 꺄XD 맏독수리는 어디에 으잉
8546," 나 내일 Hong King 가요!!태풍 때문에, 비행기 날지도 몰라"
8547, 앗 ㅡ_ㅡ^ 노골적으로물으신다면...난모태까진.... 곰곰히생각해보면...현재진행형일수도 말렸다!!
8548, 룰루랄라 그날밤은 과연 무슨색일것인가결론은 박가수님색 ㅋㅋㅋ 헤어랑 의상이 벌써 궁금궁금 ㅋㅋ
8549, 로우니....!!!!!! 
8550,"히말라야 벌꿀은 맹독이 있는 경우가 있댄다  먹자마자 바로 급사할 정도로.  진달래꽃은 화전이나 술로 만들어 먹으면 골치가 아파진다. 수술에 독이 있기 때문이므로, 수술만 떼면 괜찮다.”"
8551, 보빠~~~~~~!!!!!!! 아~~~ 너무보고싶어요!!! 
8552,또르르 눙무리 
8553, 그러지마로 같이 집에 갑시다!!!   오늘 재끼고 낼 빡쌔게 하고 추석때 쉬면되죠 모 ㅠㅠ 아마... 그래도 될까에여... 그쵸?? ㅠㅠ
8554, ㅠㅠ 슬프네여..  추석때 맛있는 음식 많이 먹어요!!! 전 오늘 작업이고 운동이고 다 재끼고 집에 갑니다.. 날씨가 좋아서  행복하지만 의욕을 떨구네여 ㅠㅠ 장말 웃프네여
8555,  해도 배가 불러지는 사진! U-Kiss” aww 6 is still 6... Not 7 
8556,아 맞다 내 친구 사촌도 친구들이랑 간댔지.. 왜 난 정작 빅뱅 팬질하면서 빅뱅은 못보는거지? 오빠 미워...
8557,Olevels 뭐???? 
8558, 오빠 저희 간만에 티켓팅 전쟁 치룰듯요 ㅋㅋㅋㅋ 
8559,빅뱅 이번에 혹시 마리나베이센즈에서 묶나?.. 아 오빠야 호텔 일 하려거든 차라리 그쪽에서 하지 왜 센토사로 간건데에 
8560,첫 식사 치킨버거 토쏠리겠다 ..콜라만 냅다 들이키는듕
8561,"2010년 SNS 활성화됀따뜻한미래가 보장된 이명박과 박근혜가 불안하게됐고,이를 만회하려,< ان شاء الله هالخبر يطلع مو صحيح "
8562,엉엉엉엉엉엉
8563,아오 머리야ㅠㅠ 선배님 인간적으로다가 우리 편집실에선 담배피지말아요!! 머리아파 죽겠습니다
8564, 오늘 은근 쌀쌀해요 
8565," 마지막으로 트윗하신지가 벌써 한달이 다 됐어요, 뭐라도 트윗 좀 해주세요 오빠 "
8566, 슬픈사실를 상기시켜 주시는 배우님... 한회 한회 소중하고 아쉽네요~ 남은 공연도 화이팅입니다~
8567,  개님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어쩜 오야 요즘 덕들은 이뻐서 큰일이야
8568, ㅜㅜ วิ่งไปซบอิเด๋อ...
8569,Annyeong (￣ㅅ￣)
8570, 집사님 미워! 
8571,하키하다가 (아이스하키 아님 ) 하키채 밟고 그대로 미끄러져서 넘어졌는데 다리 꼬였는데다 아무튼 한번 그렇게 넘어지고 나니까 뼈가 시린게 걸을 때 다리펼때마다 이상한 느낌들어.. 선생님이 얼음 주신걸로 찜질중...
8572,To:  너 없이못살겠더라 너 없이내 안에 내 안에서너만 그대로더라기억하더라 가슴이너의 빈 자린 너무 크더라 정말니가 아닌 누구도 안되더라
8573,พรีเซนวิจัย 두근두근!! 
8574,"  저 오늘은 시험 있어요, 응원 좀 해주시겠어요? "
8575,"  저 오늘은 시험 있어요, 응원 좀 해주시겠어요? "
8576, 니생각도 좋지만 규현군이랑 함께한 늦가을이 너무 좋은 거 같아요-늦가을에 라스에서 한 번 불러주심 안 될까요~
8577, 아직이교시밖에안됫다.....
8578, 아아... ㅠㅠ 낮엔 일해야하는데 ㅋㅋㅋ 게다가 한참 바쁜 매장에 누를 끼칠 순 없죠! 엉엉 
8579, 흐엉
8580, 너무 잘 해주지 마?。
8581,어머~!! 어머~!! 어머~!!! YouTube 없어요~~!!! 어떻게요~~~~!!! 왜 없어!!!!! . 도와주세요~~~ 흐잉 ~~~~>..< 
8582,iTumes는 언제쯤  
8583," 저 오늘은 시험 있어요, 응원 좀 해주시겠어요? "
8584, cant see your program상심~
8585,코스모스 꽃잎이 꽤 많이 떨어진걸 보니...가을이...가을이... 가지마.... krystalmorning instar 인스타 기록에대한집착 
8586,이틀만 버티면 연휴!! 그런데 아이퐁은 언제 나올까요? 
8587,สอบวันสุดท้าย สวัสดี  ㅠㅡㅠ
8588, 오아 사장님 감사합니다! 곧 귀국날짜가 다가와서 슬픕니다.
8589,으아 벌써 내일이면 마지막이네... ㅋㅋ 정신없이 놀다보니 벌써 마지막이구나 흐긁흑오늘도 최선을 다해야지 
8590,"너무 답답해  너 ,,,,, 필요해"
8591,각시탈 Ep28 the last 
8592,아직도 귀여워요... >////< 잘 자요 제 별~ ♪(´ε｀ )  
8593, 무슨 일 있으세영?
8594, 정말 보고싶어!!
8595,30분 자고 진동소리에 잠이 깨버렸네 ㅡㅡ 다시 자야하는데...잠이 달아나버렸네  양 한마리 
8596, 성명:권지용토요일 일…보고 싶다～
8597,강심장 하루늦게 봣는데ㅜ 정아언니 너무 감동이에여ㅜㅜ 나 쥬얼리라서 넘자랑스러워요 으앙
8598, 진짜 남자가 누구대요? 아이구 동생아~
8599,께음이~  
8600,아파... 
8601,머리가 너무 아파요 
8602,정말 시간을 되돌릴하려면 
8603, 동감동감!! 
8604,최악… 또  다쳤어요
8605,  왜요..?!?!
8606,많이 피곤 
8607,  2012.10.17 00:30에 이란과 월드컵예선전을 합니다.우리나라가이겨야 안전빵으로 들어갈텐데말입니다. 아근데 평일에하는경기라 다음날출근이문제!다음날휴가를써?
8608, 나도 더 열공해야지
8609,"아... 그리운 노짱!   노무현 전 대통령과 안철수 후보의 인연. ""백신 돈내고 구입"". ""후원회장 요청도 하셨다"". 박근혜 후보 방문때와는 비교 불가네요. "
8610, 왜에에~~~~무슨일이십니까??아자아자!!!!!!!!!!!
8611,ใครเซ็ตผมให้จุงกิว่ะ?! แก้มป่องๆก๊อมีสิวขึ้น!! Poor joong ki ㅠㅠ 강마루아 ~ joongki wolfboy 
8612, 그래그래  열렬해요〜(･ω･;)
8613,4thMiroticDay // TVXQ!(동방신기) _ MIROTIC-주문 _ MusicVideo(뮤직비디오):  -คิดถึงที่สุด- 
8614,Delectatio morosa....Schadenfreude 슬픈 사실?
8615, 오버하게 말한 내가 미안해즐거운 시간을 보내 줘요
8616, 밥은잘챙겨먹고다니죵? ㅋㅋ '아그대'보면 축구선수치곤너무 말라꼬라서  보는내가 먹을걸막사다주고싶음 ㅋㅋ
8617,"아아..10,11월 정말 매주 결혼식이구나..이런거에 흔들리지 않는 나도 요새는 조금 슬프당, "
8618,커피를 마시고 싶은데도...커피가 ...왜？
8619,머리아파~! 헐~ ! 
8620, 꼭... 데려가 줘내가 그 맛있는 음식을 보고 얼마나 부러운지 알아?
8621,병원을 다니고 있는데 상태가 더 메롱이 되는 이유는 뭐냐 ㅠㅠ 내일의 컨디션을 위해 급허게 약속 캔슬하고 집에서 찜질하기로 결정.끄응 슬프다아- 
8622, 탱크 톱 정수가 대인기에요^^b그러나 앞으로의 시기. . 탱크 톱은 추워요내년 내년ㅋㅋ
8623, 어쩌죠 저도 잘 모르겠어요....... 
8624,바보 바보 바보 !  
8625, 한창 Canada tour땜에 바쁘고..온통 맘 속엔 Canada뿐인거 같소..난 그대가 느무느무 보고플 뿐이고오오오~!!!!우힝!! 보고파도 너~~~~어무 보고파!!!
8626, 난 언니 다리 좋아!! ㅋㅋ 가늘고 길~어 
8627, 오늘은 정말 기분이 같아요흑..
8628,Hoya oppa 안돼 
8629,제발 자비를 베푸소서
8630,Look at my bruised!  너무 아파!  หนูเจ็บบบ~ (ㅠ__ㅠ)  
8631,덥다 
8632,난 아파. 
8633,Aku kangen adekku ㅠㅡㅠ 
8634, 옛날에 했던거요?ㅎ그게 뭐죠~?ㅎㅎ..아 그리고 부탁 드린 건 곧 연락 드리도록할게요..바뿌실텐데 진짜 감삼다~!!
8635, 전 완패있습니다...PC앞에서 열심히 했는데 말이에요...눈물
8636,ต้มน้ำ3ถ้วย... ปฏิบัติ!!!!! กินเสดอ้วกพุ่ง เบ้ปากตั้งแต่ได้กลิ่น อยากฆ่างูต้องอดทน อิเชื้อเลว 싫어!!! 약을먹 
8637, 서운한가 보군... 난~ 반가운데~ㅋㅋㅋ
8638,   즤랴쌰녜
8639,추석선물~!쩝...올 명절은 전통주와 함께해야겠네~!ㅋㅋ근데 난 배상면술중엔 느린마을 막걸리가 젤 좋은뎅... [pic] — 
8640, 강렬하게 오사카의 무대가 뇌리에 남아 있기 때문 앨범을 듣고 있다고 춤추고 버릴 것 같습니다 (¯ ▽ ¯) 우동 먹고 있습니다하지만주세요 
8641,  이 일을 마지막으로 
8642,11:54 요새날씨가 너무 덥다
8643, 정수의 신데렐라가 만들어지고 싶었다최후의 가위 바위 보에서 져버리는 것이란. . 역시 저입니다ㅋㅋ그러나 정수는 키가 큰 여성을 좋아해서 좋았다^^많이 자랐습니다ㅋㅋㅋㅋ마타네^^*
8644, 오늘도 날씨가 좋은 하루입니다~ 잠시 사무실 앞 공원에서 궁상을..  ㅎㅎ
8645, ㅋㅋㅋㅋ밥먹다가 너무웃겨서 토할뻔했어요 임시완씌!!뻔뻔함 완전싸랑합니다
8646, 아하 내입도풀지하기도바쁜데내가왜그랬을까... 마장동이라도가야하나?
8647, 불쌍타적어도난내가먹고싶은건먹는데 쯧! 먹고싶은거없어요?  고급입맛은아니시죵?
8648, 점심치곤 빠른데욤? 좋겠다  뭐잡수세요? ㅋㅋ
8649,우하하 영화제 예매 망했다~ 그래도 고마운 트친님들 덕분에   보고팠던 영화 둘 건지고 내가 세 개 예매해서 총 5작품 완료-근데 스케쥴이 너무 하루에 몰림 ㅋㅋㅋ
8650,아이시태루오모이다케추타에타쿠태이치반타이세추다토추타에타쿠태_φ(･_･ㄴㅇｖㅌㄴㅌㅠㅌR 
8651,colour colours draw drawing clean hard tird i don't want clean it ㅠ ㅠ  
8652, 나 소심하다구 ..
8653, 아.니.요 
8654,"[BIFF] 영화 보는게 중요하지 GV 못보면 어때, 다들 길가다가 마주칠텐데. 아하하하 ㅠㅁㅠ (잉잉)"
8655,Dont leave me alone  (at 시청앞잔디바닥) — 
8656,감기가 무시무시해졌다.
8657,방콕 홍수 물과 대기? 또 다른 I TT__TT로 이동 싶지 않아요.
8658,PSY - GANGNAM STYLE (강남스타일) M/V  
8659,하이고 참~^^ 고마워요! ㅋㅋ   잘생겨서요!! 쌍코피좀터지시던데요?ㅋㅋㅋㅋ”
8660, 잘생겨서요!! 쌍코피좀터지시던데요?ㅋㅋㅋㅋ
8661, 어제복싱을 과하게했는지 여러군데가 아프네요 샌드백을 임시완이다!하고 거세게 쳤더니 결국!내손만아프네염
8662, 복싱이요? 재미는있는데요ㅋ 우리체육관은남자가많아서 눈이 즐거울뻔했는데 중딩아니면 아저씨들이네요 
8663,구운!!!!! 돼지 고기!!!!! 
8664, 금방 갈게〜나도 껴 줘〜〜〜
8665, 제꺼라도 보여드리고 싶네요
8666, 좀 괜찮ㅇㅏ?
8667,우산 없어  drawing touchmarker illustrator 
8668,"어느새 또 혼자ㅠㅠ진짜, 지쳐간다.. 몸두 맘두..성진오빠 홍삼 뺏어먹고 기운내야지야근 홍삼 외톨이   plastic studio "
8669,พี่นาย 과 .. 공부하고싶어ㅓㅓㅓㅓㅓㅓ ㅠㅠㅠㅠㅠㅠ พี่นายยยย 보고싶어. 넌 어디있어 
8670,변화는 불편함을 동반한다... iOS 6 불편해....
