,tweet
4668,"아니 그냥 그건 '호록!' 하고 맞은 애들 아무도 안 죽고 그대로 내려와서 저 쥐어패는데, 멍철님 궁은 호로로로 롭!!! 하고 애들 빨아들여서 먼지로 만들잖아요 제 말이 맞죠"
4669,"아니 웬일로 줄디가 블로그에 고화질을 풀어줬으면 제때 챙겨 봤어야지, 뒷북으로 혼자 앓으면 쓰나..!! 겸임 사진 이제서야 본 나 반성하자"
4670,행 안 하시는 분 
4671,16. 뭔가 탐라에 오래 있었고 내적 친밀감도 있는 것 같은데 이렇다 할 계기가 없어서 대화를 못 나눠봤네요 프사가 눈에 많이 띄는 편이라 만약에 프사를 바꾸면 잠깐은 못 알아볼지도 모르겠어요. 아니 이분 누구지? 하고요. 그래도 아이디랑 닉네임 보고 알아보겠지만요!
4672,l’m crying  I’m so sad  이 밤이 지나면 ㅠㅠㅠByJinisComing ThisNightByJIN 이 밤 byjin 
4673,"물론 나는 영상으로만 듣겠지만,,,"
4674,주인은 왜 이렇게 나를 아름답게 만든 것인가... 저 때문에 싸우지 마세요!!
4675,"그저 작은 반지 하나일뿐인데 이리도 행복하며 보는 것만으로도 웃음이 나오는지 신기해. 좋아하는 노래를 틀고, 입욕제를 풀어 당신과 이 순간을 그 누구보다 로맨틱하게 보낸 것 같아서 좋았어. 오늘 하루가 너무 빠르게 흘러간 것 같아서 아쉬워 "
4676,Wow …. 예시 정말 강력하네…. 맞아. 그거보다는 나아 보인다. 
4677,요즘엔 진짜 아무것도 없는 것 같아요.. 트위터 다시 시작하고 나서는 트위터 너무 재미쏘!!
4678,그로니까요ㅠㅠㅠ 앞에 거 다 주면 좋겠어요 
4679,거짓말 안 하면 못 써요 오라버니 하나 챙겨드림
4680,욤울이 치에 죽었을 때 심적으로 흔들리는 게 너무 보고 싶은데 말이죠.. 내 표현력으로 표현이 불가능해서... 그리고 그.. 정말 소중한 게 뭔지 몰랐던 사람의 충격을.. 어떻게 표현해야 할지 몰라서.. 일반적인 건 쉬운데 요미우리는 일반적이지 않으니까 어려워
4681,대답해주세요   
4682,몇 번째 반품인지 모르겠다
4683,칭호 사실 안 따도 되는데 뭔가 이렇게 했는데 못 따면 슬플 거 같아서 어쩌지...
4684,라고 썼는데 콩 던지는 할아버지 나오자마자 안 웃는 얼굴 스킵 넘기는 손 되어벌임
4685,콩이랑 팥 둘 다 시로 해
4686,아 미쳤다 살쪘다
4687,저 더 묘사하고 수정할 부분 수정하고 할 건데 올려 둘 게 요 아까 지워서... 다시 제업 
4688,울 에곤 생일 축하해
4689,아 허리 아파서 더 이상 못하겠다ㅋㅋㅠㅜㅠ나머지는 내일....
4690,그이만 진짜 이 옷은 아무리 봐도 색넘 잘 어울리자 너
4691,Sedalem itu yaThisNightbyJinTonightbyJin  이 밤 by 
4692,진아 가슴이 너무 아픈데 노래가 정말 좋아. 네가 이런 이야길 할 수 있는 사람이라서-그런 너의 팬이어서 참 행복해  JIN 이 밤 김석진
4693,"ㄱㅋㅋ다음은,,없다네요(아마도"
4694,그러니까요ㅠㅠㅠㅠ 이렇게 괜히 억울한 분들도 생기고 여러모로 속상한 일이에요 ㅠㅡㅠ 해피하게 취미생활 즐기고 싶은데 쉽지가 않네요
4695,"ㅤ：：Sen, gaskeund！ ㅤ"
4696,왜 ??? 
4697,저녁에 참치 먹은 거 거북해하면서 깼는데 피자 치킨 사진들 보면서 낼 점심에 머 시켜 먹을지 고민함.... 생활관리해줄 주인님이 필요해...
4698,저는 뺨 스핑 너무 좋아해요! 파이팅도 최고! 오 선생님... 그분은 오셨다 가신 걸까요 아직 안 오신 걸까요... 
4699,아싸인 아 쌓입니다
4700,"ㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ그래도 잘생긴 애들만 해줘서 다해 쓰 ㅠ 영업하는 거 힘들었다,,,"
4701,bc 이 밤 soty 
4702,헝헝 저는 27일 날 가요. . 로다 님 보고찌뿐뎅ㅠㅠㅠ 
4703,...... 아 그래. 너 지금 게 그 친 거 자각 못한 거지.
4704,우리가 골 먹었는데.. 다행히 오프사이드였네.. 휴.. 
4705,백현 오빠 축하!! . 우리는 너를 그리워했어. . 우리는 당신의 컴백을 기다릴 것입니다. 백현 오빠도 우리를 그리워합니까??. 나는 필리핀 출신이다 PHIXO MAHAL KITA BAEKHYUN!!! EXO MAHAL KITA
4706,장난칠 구석 찾기도 관심이라고 치는 거야? 
4707,네 8분 님도 조은 밤 되세요 ^-^
4708,내 후 팔은 이제 너무 마이너한 거 같아
4709,하루 사리님 영진이를 인질로 잡고 있어요 영진이를 되찾고 싶다면 홈페이지 가입 펌을 열어주세요 -납치범-
4710,박현희 씨 좀 봐주세요 
4711,이 경우는 작가 남자라고 생각해서 이 정도로 쓰고 ‘ㅋㅋ’ 붙인 거 너무 투우 명하다  
4712,굳이 제가 말하지 않아도 뭔지 아시겠지만 연애 경험 있는 사람 = 잘난 사람으로 추앙하는 그 분위기가 실제로 작동하고 있으니까요… 특히나 남성   오타쿠 판에서는 더 분명하게 나타나고 
4713,오늘 피터랑도 얘기 못하고 대디들하고도 얘기 못해서 슬퍼 잉잉 
4714,요즘 트위터 너무 깨져... 그림 크게 그리는데
4715,안 너무해. 
4716,난 오빠가 없으면 정말 안되는데ㅠㅠ 매일매일 오빠 보고 싶다
4717,아씨 그리고 오늘 토마토 베이스 소스만 두 가지나 만들었는데 둘 다 내 입엔 맹숭맹숭... 이 소스에 맛있게 한 끼 뚝딱하는 그들의 입맛을 나는 이해해야만 한다. 간장 고추장 참기름 대신 치즈와 바질과 발사믹 식초를 사랑하자.  흑흑
4718,알 수가 없네요 정말
4719, 너무해요...
4720,사람이 안 와서 트위터 커미션은 닫습니다 
4721,형준이가 보고 싶습니다..  
4722,몇 번을 읽어봐도 답답함이 더 쌓이는 느낌이에요... ㅜㅜ 페스타를 온전히 앓지 못해서 우울하네요
4723,Come and see BabyMill 베비's LIVE in BIGOLIVE: 뿌 
4724,저 엄청난 맵질이라 가능할지 모르겠네요 
4725,음.... 2분 16에서 더 단축되지가 않는다 
4726,키르슈 카드지갑 살까 말까 고민 중 지금 드는 지갑 꺼내기 귀찮아서 
4727,책임 전가하지 마 그리고 음원 올라오기 전에 올려줄 순 없었니? 나방파리보다 못해 진짜 환멸  
4728, 언니 듣고 있어요? 키스해도 돼? 네? 네 근데 그게 문제가 아니잖아요 지금 (또 주저리) 방금 대답한 거 맞지? 하고 캐럴이 입 맞춰서 삼십 초쯤 키스하다가 떨어지고 리스가 붉어진 얼굴에 못마땅한 표정으로 오늘부터 언니랑 얘기 안 할래요  하면 캐럴이 리스으으 함서 안아주고...
4729,"그래, 솔직히 직설적인 게 아니면 못하겠기에. 잘 하고 있는지도 모르겠고, 음. "
4730,.......왜 안 씻고 못ㅅ 살죠
4731,!!! 눈 새도 이 정도면 병 아닌가? 늦는 거 하루 이틀도 아니면서 뭔.. 대체 누굴 위한 축제인가 싶고 좀 즐기게 내버려 두면 오장 육부가 꼬이는가 봅니다 꼭 손톱 밑에 가시 박히는 날만 보냈으면
4732,Blue ㅡ 04.06.2019     11.19 pm (GMT 7)
4733,내가 트위터에 들어왔을 때 너는 나왔다. 너무 슬퍼서. 나도 회신하고 싶다. 나는 몽골 출신이다.  찬영은 &quot;나는 몽골로 가고 싶다&quot;라고 말했다.  아기를 여기에 와라.
4734,나나가 없는 지구에 있고 싶지 않아서 .... 지키기 힘들 것 같아요...
4735,그러고 보니 그냥 스레드 추가해서 쓸 걸 괜히 남들 탐라만 더럽게 만들었네
4736,죄송합니다 이 말은 없구나 성의가 없구나
4737,내용도 딱 빅 히트가 빅 히트 한
4738,"도혁시오는 하루도 무사히 끝나고 다행이었어&gt;,&lt;도혁이는 어땠어??매일매일 궁금해보고 시어보고 싶오보고 싶어 정말 보고 싶다"
4739,푸딩 하나를 얻으니까 기획안을 포기하려 한 건데... 이렇게 또 실패로 돌아갔습니다...
4740,"뭔 놈의 공지를 왜 또 한국어로만 올리는데????? 페스타 기간이라 1시간 전에 멤버 첫 자작곡이 공개됐는데!!!!!!! 알면서 눈 새 짓 하는 거 진짜 지긋지긋하다ㅡㅡ 그리고 한 달 공백에 대한 언급은 1도 없이, 무슨 돈이 없어서 총공했냐고ㅡㅡ 웸블리 떼창은 그러니까 그림 따려고 회사서 한 게 맞았네.... "
4741,아... 이 타이밍 진짜... 빅힛 
4742,"아니, 어....... 뭐, 그, 으냥, 그렇다고.... "
4743,꿈에는 예쁜 것만 나오기
4744,"it's a secret but, I'm in love with  지창민  "
4745,비계 만들었는데 와주라 친구가 없어
4746,"비키지, 이제 앞으로 잘하자 "
4747,칠구 3페이지라도 번역해서 올리고 싶은데 이게... 까짓것&lt;- 이런 대사가 번역이 안돼 
4748,소 잃고 외양간 고치는 격이네 
4749,김석진 이 따뜻한 
4750,과몰입해서 쇼핑을 하고 나서 굳이 왜 샀지 싶은 나날들을 보내는 중. 좋은 선택이었는지 자꾸 생각하고 후회하기 피곤하니까 그만 사자
4751,이 밤 ByJinOutnowTHISNIGHTbyJIN 눈을 감이 
4752,마르고 닳도록 입어서 무릎에 보풀이..ㅋㅋㅋㅋㅋㅋㅋㅋ 다른 바지는 버클이 떨어지고.. 놓아줘야 하나 봐요 그래도 요즘 그런 옷이 눈에 들어와서 몇 개 입어보는 거지 원래는 체구가 작아서 몸에 붙는 옷 싫어해요  너무 아담해 보여ㅜ
4753,무나물 최악
4754,진짜 가고 싶은데.....
4755,진짜로.. 내 말이.. 얘 데뷔 못하면 나 죽는다 죽어 
4756,"인생에서 그 어떤 거리낌도 없이, 아무 말 없이 가만히 있어도 큰 문제를 못 느낄 친함 그 이상의 관계를 만난다는 건 인생에서 몇 없을 소중한 존재라고 생각한다. 요즘처럼 일상이 너무 부질없게 느껴질 땐 더욱더 친구의 존재가 크게 느껴지는 것 같다.."
4757,야 한마디로 아파트 부숴? 그런 거군요? 부숴부셔의 기운을 담아 이야길 하는 거군요? 아직 초짜라 초 멘 일땐 포멘을 쓴다 왜로 아직 친해지기 어렵네요(?) 
4758,"악 ㅠㅠ맞아요 저번처럼 밀릴 것 같아요ㅠㅠ 직캠만을 기다리겠죠 솜 언니 말처럼 한 번에 보여주면 얼마나 좋을까요ㅠㅠ 아기들 기다리다 딱 끊기면 진짜,,, 다음 주까지 기다려야 한다는 생각에 눈물이 앞을 가리자나욥 ㅠㅠ"
4759,윙윙...
4760,한 날에 그 손을 잡아도 
4761,지금 바로 BabyMill 베비의 BIGOLIVE 방송을 보세요: 뿌 
4762,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ^^(너무해)
4763,예전부터 오해를 받을 때마다 굉장히 스트레스받네 ...... 
4764,"키트 똥 울면서 정리하다가,,, 인벤 보니 페어리 그네 나와있어서 부케 농장에 드디어 스샷 존 조그맣게 구성한,,,, 발레스 농장 슬퍼서 부케 울라 농장에 ,,,,,,,,ㅠ다 좋은데 자캐 표정 어떻게 못하나.... "
4765,"[][괜찮아요, 사실.][반응이 귀엽네요. 오늘도 늦어요?]"
4766,아이패드에 게임이나 하나 깔아볼까 하고 앱스토어 조금 뒤져봤는데 할거 진짜 없다.. 본 거 중엔 닼던이나 굶지 마가 제일 재밌어 보이는데 굳이 이걸로 할 것 같진 않고
4767,아 제 말이오~ 그냥 이제 시우민 돌려줘..
4768,자미 웃는 거 너무 빙구 같으니까 아무 데서나 웃고 다니지 말고. 내 앞에서만 웃어.. 그 얼굴 예뻐해 주는 건.... 나 혼자여야만 하니까(자미 웃는 거 아무도 못 보고 나만 보고 싶다.. 칫 웃음이 헤픈 사람) 독점욕 화르륵쨔미의 진짜 마지막 불꽃이 되어 보고 싶어 자미 맘에 불질러ㅋㅋ
4769,백휘아 언제 직접 만나겠습니까?
4770,글 잘 쓴다고 생각했음 내가 맥락 다 잘라먹고 발해 석해서 의미가 와닿지 않는 건 어쩔 수 없다....
4771,"~잠시 후~「... 기다리게 했군」「... 죽은 건가요」「글쎄, 그래도 아까처럼 물귀신처럼 살아올 것 같다만」「하하... 」「그건 그렇고, 리츠가. 이제 방해자도 사라졌으니, ... 함께 가 주겠어?(두 손 꼭)」「네... (두근두근)」「... 」 "
4772,하지만 난 그저 보잘것없는 사람이야. 진실은 정말 아프다. :(( ㅠㅠㅠ 백현아 난 더 이상 희망을 갖지 않을 거야.  
4773,그것은 제가 어떻게 할 수 없는 일입니다... 이미 이렇게 되어버린 몸..
4774,헐..... 정말 잘했으면서
4775,사람이 어떻게 맨날 기분이 즐겁겠서요 가끔 가라앉을 때도 있는 거지... 오늘은 가라앉는 날인 가부다 하하하
4776,또 엄청 걱정 끼친 것 같아요(；∇；) 아마 최근에 너무 지쳤었나 봐요. 거기에 몸도 안 좋아서 더... 있는 그대로 좋아해 주셔서 고마워요. 정말 조금 지쳤었는데... 길게 길게 위로해 주셔서 너무 막 애정 받는 기분이고 많이 나아졌어요. 신경 써 줘서 고마워요.
4777,이 글 생각하는 이유는 제가 지금 침 내에서 누워있는데[지훈이가 아직 일하는 거 같아서] 맘이 아프게 줬어... 지훈이 빨리 쉬자!!!  Reason of this caption is I am just thinking Woozi might still working while I am lying in bed.. 
4778,벌써 6년이라니...... 시간이 정말 너무 빨리 간다 믿기지가 않아 나는 같은 자린데 너무 멀어졌고 방탄은 이제 닿을 수가 없어졌어 
4779,이번만이야.. 후우..
4780,이 표정 보고 또 봐도 너무 
4781,"if so, this is the biggest case for 팬 여러분들"
4782,포즈에 목매지 말고  스피디하게 가자
4783,또 흑... 슬슬.. 자야 해요 슬슬 졸리기도 하구....
4784,오직 하나뿐이다  
4785,모고 낙서 밧짱을 그리고 싶었으나 실패함.... 전혀 안 닮았어 
4786,아ㅜㅜㅠㅠㅠ가사를 쓰고 녹음하면서 얼마나 많이 울었을지는 모르지만ㅠ행복한 추억들을 많이 떠올리길 바라요 나도 
4787,또 말 때문에 스트레스받는다
4788,"백현, 내가 그리워한다는 것을 알고 있니? "
4789,말도 안 되는 변명이야...
4790,"백현, 내가 그리워한다는 것을 알고 있니? "
4791,그건 조금... 인정합니다......... 왜 매번 닦아 조야하는지•••? 귀찮 게....!! 그래도 앞이 안 보이면 공부도 못하시고••• 지금 쓰시는 안경닦이가 이쁘니까.. 요거 보내드리기 전까지 안경 깔끔하게 닦읍시 다... !!
4792,내일 할 거 많아서 폰 못 보는데 도미토리 메일 중간에 오기만 해봐 쒸익쒸익근데 그렇다고 내일까지도 안 오는 건 더 쒸익쒸익 운도 나쁘다 정말 이미 방에 대한 내 계획은 무너졌긴 한데  이러다 집을 아예 따로 구해야 할 판
4793,앟!!!!! 통판 우체국이 집 근처에 없어서 멸망인데? 
4794,(!) (앗.) 그건... ... 또 문제인걸. 날씨 때문인가? . 역시 시원한 곳에 렉스를 둬야만...
4795,존나 이상한 걸로 다 가 질ㅈㄹ질질질질 끌어 
4796, 같은 내용의 트윗을 계속 지웠다 올렸다 하는 일도 실례인듯하여 아예 토스를 달아 두었습니다...... 만 앞으로도 임시 공지를 할 때는 앞에 계정을 달아 적어두도록 할게요...! 트윗을 모두 확인하고 싶으신 분은 트윗 및 답글《메뉴를 눌러 읽어주세요. 한밤중에 폐를 끼쳐 죄송합니다
4797,인강 한 단원 완주했다  한동안 몰아서 들을 것 같아... 단원 위주로 생각해야 문제 풀고 책 복습이 돼서... 도통 끊어서 공부하는 게 적응이 안 돼 그럼 강의는 어제들은 거지
4798,넼ㅋㅋㅋㅋㅋㅋㅋㅋ 앞으로 한 달간.. 안경은 닦이지 않는 건가요••• so sad...... ..... 안경은 그동안 알아서 렌즈를 닦는 것으로•••
4799,"슬퍼도 엄청 아름다운 노래이다 진 오빠의 마음이 너무 다정하네... 아미 친구들, 꼭 들어주세요 이 음악을!!! 이 밤 ByJinOutnow THISNIGHTbyJINJIN "
4800,저도 디 님 보고 싶은데 왜... 정말 눈물 퐁퐁 (๐•̆ ·̭ •̆๐)
4801,제가 조슈아님 액자를 전시회 당일 두 개를 샀는데 ㅠㅠㅠ 두 개 더 살까 말까 너무너무 고민이 돼서...  한 번만 도와주세요  (아무래도 날이면 날마다 오는 전시회가 아닌지라 너무 고민인 것입니다)
4802,에ㅔ이 점심시간에 낙서 정도야 뭐.. 할 수 있는 겁니다 ^0^!! ㅋㅋㅋㅋㅌㅋㅌㅋㅋㅌㅋ ((뭐야 귀엽네)) Oo의 저런 표정 미 네일 것 같습니다 ㅋㅌㅌㅌㅋ 아 아뜩해 이반 채고입니다 맛있어요~!
